sec_id,ticker,name,query_term,entity_name,file_date,headline,source_url,form_type,event_text,event_type
34926,C,Citigroup Inc,C,Citigroup Inc,2026-02-18,GRAN TIERRA ENERGY INC.  (GTE)  (CIK 0001273441),https://efts.sec.gov/LATEST/search-index?q=%22C%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K, GRAN TIERRA ENERGY INC.  (GTE)  (CIK 0001273441)  1.01 1.02 2.03 9.01,other
34926,C,Citigroup Inc,C,Citigroup Inc,2026-02-18,HYUNDAI ABS FUNDING LLC  (CIK 0001260125) Hyundai Auto Receivables Trust 2026-A  (CIK 0002104134),https://efts.sec.gov/LATEST/search-index?q=%22C%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K, HYUNDAI ABS FUNDING LLC  (CIK 0001260125) Hyundai Auto Receivables Trust 2026-A  (CIK 0002104134)  1.01 9.01,other
34926,C,Citigroup Inc,C,Citigroup Inc,2026-02-18,LION COPPER & GOLD CORP.  (LCGMF)  (CIK 0001339688),https://efts.sec.gov/LATEST/search-index?q=%22C%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K, LION COPPER & GOLD CORP.  (LCGMF)  (CIK 0001339688)  8.01 9.01,other
34926,C,Citigroup Inc,C,Citigroup Inc,2026-02-18,"LanzaTech Global, Inc.  (LNZA, LNZAW)  (CIK 0001843724)",https://efts.sec.gov/LATEST/search-index?q=%22C%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," LanzaTech Global, Inc.  (LNZA, LNZAW)  (CIK 0001843724)  1.01",other
34926,C,Citigroup Inc,C,Citigroup Inc,2026-02-18,"Liberty Latin America Ltd.  (LILA, LILAB, LILAK)  (CIK 0001712184)",https://efts.sec.gov/LATEST/search-index?q=%22C%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," Liberty Latin America Ltd.  (LILA, LILAB, LILAK)  (CIK 0001712184)  2.02 7.01 9.01",other
34926,C,Citigroup Inc,C,Citigroup Inc,2026-02-18,MACERICH CO  (MAC)  (CIK 0000912242),https://efts.sec.gov/LATEST/search-index?q=%22C%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K, MACERICH CO  (MAC)  (CIK 0000912242)  2.02 7.01 9.01,other
34926,C,Citigroup Inc,C,Citigroup Inc,2026-02-18,"NewAmsterdam Pharma Co N.V.  (NAMS, NAMSW)  (CIK 0001936258)",https://efts.sec.gov/LATEST/search-index?q=%22C%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," NewAmsterdam Pharma Co N.V.  (NAMS, NAMSW)  (CIK 0001936258)  2.02 9.01",other
34926,C,Citigroup Inc,C,Citigroup Inc,2026-02-18,ProPetro Holding Corp.  (PUMP)  (CIK 0001680247),https://efts.sec.gov/LATEST/search-index?q=%22C%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K, ProPetro Holding Corp.  (PUMP)  (CIK 0001680247)  2.02 9.01,other
34926,C,Citigroup Inc,C,Citigroup Inc,2026-02-18,"Sensei Biotherapeutics, Inc.  (SNSE)  (CIK 0001829802)",https://efts.sec.gov/LATEST/search-index?q=%22C%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," Sensei Biotherapeutics, Inc.  (SNSE)  (CIK 0001829802)  1.01 2.01 3.02 5.02 5.03 7.01 9.01",other
35701,DE,Deere & Co.,DE,Deere & Co.,2026-02-18,"Chain Bridge I  (CBGGF, CBRGF, CBRRF)  (CIK 0001845149)",https://efts.sec.gov/LATEST/search-index?q=%22DE%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," Chain Bridge I  (CBGGF, CBRGF, CBRRF)  (CIK 0001845149)  3.01",other
35701,DE,Deere & Co.,DE,Deere & Co.,2026-02-18,FORMFACTOR INC  (FORM)  (CIK 0001039399),https://efts.sec.gov/LATEST/search-index?q=%22DE%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K, FORMFACTOR INC  (FORM)  (CIK 0001039399)  5.02 7.01 9.01,other
35701,DE,Deere & Co.,DE,Deere & Co.,2026-02-18,"GLADSTONE INVESTMENT CORPORATION\DE  (GAIN, GAINI, GAINN, GAINZ)  (CIK 0001321741)",https://efts.sec.gov/LATEST/search-index?q=%22DE%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," GLADSTONE INVESTMENT CORPORATION\DE  (GAIN, GAINI, GAINN, GAINZ)  (CIK 0001321741)  1.01 2.03 9.01",other
35701,DE,Deere & Co.,DE,Deere & Co.,2026-02-18,GRAN TIERRA ENERGY INC.  (GTE)  (CIK 0001273441),https://efts.sec.gov/LATEST/search-index?q=%22DE%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K, GRAN TIERRA ENERGY INC.  (GTE)  (CIK 0001273441)  1.01 1.02 2.03 9.01,other
35701,DE,Deere & Co.,DE,Deere & Co.,2026-02-18,ITT INC.  (ITT)  (CIK 0000216228),https://efts.sec.gov/LATEST/search-index?q=%22DE%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K, ITT INC.  (ITT)  (CIK 0000216228)  1.01 2.03 9.01,other
35701,DE,Deere & Co.,DE,Deere & Co.,2026-02-18,"Jackson Financial Inc.  (JXN, JXN-PA)  (CIK 0001822993)",https://efts.sec.gov/LATEST/search-index?q=%22DE%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," Jackson Financial Inc.  (JXN, JXN-PA)  (CIK 0001822993)  7.01 9.01",other
35701,DE,Deere & Co.,DE,Deere & Co.,2026-02-18,Jaguar Uranium Corp.  (JAGU)  (CIK 0002039273),https://efts.sec.gov/LATEST/search-index?q=%22DE%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K, Jaguar Uranium Corp.  (JAGU)  (CIK 0002039273)  3.02 5.02 8.01 9.01,other
35701,DE,Deere & Co.,DE,Deere & Co.,2026-02-18,"Liberty Global Ltd.  (LBTYA, LBTYB, LBTYK)  (CIK 0001570585)",https://efts.sec.gov/LATEST/search-index?q=%22DE%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," Liberty Global Ltd.  (LBTYA, LBTYB, LBTYK)  (CIK 0001570585)  8.01 9.01",other
35701,DE,Deere & Co.,DE,Deere & Co.,2026-02-18,"Pearl Diver Credit Co Inc.  (PDCC, PDPA)  (CIK 0001998043)",https://efts.sec.gov/LATEST/search-index?q=%22DE%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," Pearl Diver Credit Co Inc.  (PDCC, PDPA)  (CIK 0001998043)  8.01",other
35701,DE,Deere & Co.,DE,Deere & Co.,2026-02-18,"Reservoir Media, Inc.  (RSVR, RSVRW)  (CIK 0001824403)",https://efts.sec.gov/LATEST/search-index?q=%22DE%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," Reservoir Media, Inc.  (RSVR, RSVRW)  (CIK 0001824403)  7.01 9.01",other
35701,DE,Deere & Co.,DE,Deere & Co.,2026-02-18,"Sensei Biotherapeutics, Inc.  (SNSE)  (CIK 0001829802)",https://efts.sec.gov/LATEST/search-index?q=%22DE%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," Sensei Biotherapeutics, Inc.  (SNSE)  (CIK 0001829802)  1.01 2.01 3.02 5.02 5.03 7.01 9.01",other
35701,DE,Deere & Co.,DE,Deere & Co.,2026-02-18,TOYOTA MOTOR CREDIT CORP  (CIK 0000834071),https://efts.sec.gov/LATEST/search-index?q=%22DE%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K, TOYOTA MOTOR CREDIT CORP  (CIK 0000834071)  7.01 9.01,other
35701,DE,Deere & Co.,DE,Deere & Co.,2026-02-18,"i-80 Gold Corp.  (IAUX, IAUX-WT)  (CIK 0001853962)",https://efts.sec.gov/LATEST/search-index?q=%22DE%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," i-80 Gold Corp.  (IAUX, IAUX-WT)  (CIK 0001853962)  1.01 7.01 8.01 9.01",other
36672,FDX,Fedex Corp,Fedex,Fedex Corp,2026-02-18,ARKO Corp.  (ARKO)  (CIK 0001823794),https://efts.sec.gov/LATEST/search-index?q=%22Fedex%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K, ARKO Corp.  (ARKO)  (CIK 0001823794)  1.01 2.03 8.01 9.01,other
